id,condition,response,response_clean,item,item_clean,SemDis_glove_c_m
119,creative,the can be help build a fence,the can be help build a fence,brick,brick,0.80692
119,creative,it can be used as a form to separate something such as a line of,it can be used as a form to separate something such as a line of,brick,brick,0.80705
119,creative,it can be used to level something that is not leveled right,it can be used to level something that is not leveled right,brick,brick,1.18656
119,creative,you can throw it at something,you can throw it at something,brick,brick,1.18899
119,creative,use it as a step,use it as a step,brick,brick,0.81447
119,creative,use it as a place holder  to hold something in place,use it as a place holder to hold something in place,brick,brick,0.8069999999999999
119,creative,use it as a weapon,use it as a weapon,brick,brick,0.8141
119,creative,use it for decoration,use it for decoration,brick,brick,1.15572
119,creative,you can break it and put the pieces into a frame,you can break it and put the pieces into a frame,brick,brick,0.8071200000000001
119,creative,use it to help cook  by pressing down meat  etc,use it to help cook by pressing down meat etc,brick,brick,1.09984
119,creative,dress it up and use it as a doll,dress it up and use it as a doll,brick,brick,0.80915
120,creative,Emergency brake for your car,emergency brake for your car,brick,brick,0.81228
120,creative,Use it for lifting weights,use it for lifting weights,brick,brick,0.80806
120,creative,To anchor a boat,to anchor a boat,brick,brick,1.04922
120,creative,Hold it to help you sink while trying to hold your breath,hold it to help you sink while trying to hold your breath,brick,brick,1.16503
120,creative,Hang it from a tree for use as a bird house,hang it from a tree for use as a bird house,brick,brick,0.8081
120,creative,Use it as a paper weight,use it as a paper weight,brick,brick,1.15167
120,creative,Use it to crack pecans to eat them,use it to crack pecans to eat them,brick,brick,0.81011
120,creative,Play a game and determine how far you can throw it,play a game and determine how far you can throw it,brick,brick,0.80804
120,creative,Hide a spare key to your house under it,hide a spare key to your house under it,brick,brick,0.8084
121,creative,A counterweight  especially if it contains holes that could be used to tie a rope to it,a counterweight especially if it contains holes that could be used to tie a rope to it,brick,brick,1.19135
121,creative,A projectile weapon,a projectile weapon,brick,brick,0.8277
121,creative,A stool,a stool,brick,brick,1.0890900000000001
121,creative,As part of the support structure of a building,as part of the support structure of a building,brick,brick,0.8076099999999999
121,creative,Food  if you are some sort of creature that can eats,food if you are some sort of creature that can eats,brick,brick,0.80786
121,creative,A doorstop,a doorstop,brick,brick,0.83635
121,creative,Throw it to increase your momentum in the opposite direction  especially if you are in a microgravity environment,throw it to increase your momentum in the opposite direction especially if you are in a microgravity environment,brick,brick,1.18736
121,creative,As part of an artwork,as part of an artwork,brick,brick,0.8082
121,creative,As a hammer,as a hammer,brick,brick,0.80069
121,creative,It has three possible recognizable orientations  on its side  on its end  and laying flat You could change its orientation to keep track of something or pass a message to someone discreetly,it has three possible recognizable orientations on its side on its end and laying flat you could change its orientation to keep track of something or pass a message to someone discreetly,brick,brick,1.19298
122,creative,A door stopper,a door stopper,brick,brick,1.16224
122,creative,A could be used as a weight to gain arm  muscles,a could be used as a weight to gain arm muscles,brick,brick,0.88907
122,creative,You could make a chair or a bench out of,you could make a chair or a bench out of,brick,brick,1.19135
122,creative,You  could build a desk or a table,you could build a desk or a table,brick,brick,1.19151
122,creative,door,door,brick,brick,0.6591400000000001
123,creative,hit some one,hit some one,brick,brick,0.79892
123,creative,hold,hold,brick,brick,0.98219
123,creative,support,support,brick,brick,0.94226
123,creative,steps,steps,brick,brick,0.79018
123,creative,decoration,decoration,brick,brick,0.65896
123,creative,to cook,to cook,brick,brick,1.06558
123,creative,to open holes,to open holes,brick,brick,0.80904
123,creative,to write use to corner,to write use to corner,brick,brick,0.80739
123,creative,to make little rocks,to make little rocks,brick,brick,1.18404
123,creative,a frame,a frame,brick,brick,1.1073
123,creative,pillow,pillow,brick,brick,0.8731
123,creative,to exercises weights,to exercises weights,brick,brick,0.82631
123,creative,door holder,door holder,brick,brick,1.0381
123,creative,the save base during a game,the save base during a game,brick,brick,1.18847
123,creative,hunting tool,hunting tool,brick,brick,1.19749
123,creative,a canvas,a canvas,brick,brick,1.04933
123,creative,ball,ball,brick,brick,0.8786
123,creative,seat,seat,brick,brick,0.92269
123,creative,can be use to enter places,can be use to enter places,brick,brick,1.19303
123,creative,present,present,brick,brick,0.86468
123,creative,instrument,instrument,brick,brick,0.90543
124,creative,paper weight,paper weight,brick,brick,1.11712
124,creative,to sharpen tools,to sharpen tools,brick,brick,0.86895
124,creative,to hit someone in the head,to hit someone in the head,brick,brick,1.18408
124,creative,as a weight to keep balloons from flying away,as a weight to keep balloons from flying away,brick,brick,0.80733
124,creative,a can be used in an art gallery as an art structure,a can be used in an art gallery as an art structure,brick,brick,1.19283
124,creative,a can be used to play with in a game of toss,a can be used to play with in a game of toss,brick,brick,1.19178
124,creative,can be used to break windows if you were locked out of the house and needed a way to get in  break the window with the,can be used to break windows if you were locked out of the house and needed a way to get in break the window with the,brick,brick,1.19168
124,creative,to scratch the car of someone that you do not like,to scratch the car of someone that you do not like,brick,brick,0.8072900000000001
124,creative,to file a chipped nail  someone could rub their nail against the to even out the edge of the nail,to file a chipped nail someone could rub their nail against the to even out the edge of the nail,brick,brick,0.80833
124,creative,wear a on your head  so it seems as some kind of hat,wear a on your head so it seems as some kind of hat,brick,brick,0.80767
124,creative,pretend the is a microphone and sing into the microphone in a game or karaoke with friends,pretend the is a microphone and sing into the microphone in a game or karaoke with friends,brick,brick,0.80832
125,creative,paperweight,paperweight,brick,brick,0.88425
125,creative,weapon,weapon,brick,brick,0.9628099999999999
125,creative,building,building,brick,brick,0.40225
125,creative,weight for lifting,weight for lifting,brick,brick,0.8210999999999999
125,creative,to drop on the other side of a catapult to launch something else,to drop on the other side of a catapult to launch something else,brick,brick,1.19136
125,creative,a like the blackberry game,a like the blackberry game,brick,brick,0.8048299999999999
125,creative,are in Tetris,are in tetris,brick,brick,0.88272
125,creative,like in basketball,like in basketball,brick,brick,0.81277
125,creative,as in Tamblyn from the movie Anchorman,as in tamblyn from the movie anchorman,brick,brick,0.80829
125,creative,you could use it as an insult  as in you're as dumb as talking to a,you could use it as an insult as in youre as dumb as talking to a,brick,brick,0.80806
125,creative,you could use it as self defense,you could use it as self defense,brick,brick,0.8434699999999999
125,creative,to keep a car from rolling,to keep a car from rolling,brick,brick,1.192
125,creative,to keep anything from rolling really,to keep anything from rolling really,brick,brick,1.18582
125,creative,you could use it to stand on to see over something,you could use it to stand on to see over something,brick,brick,0.80699
125,creative,you could use it to break something,you could use it to break something,brick,brick,0.80858
125,creative,you could use it to weigh down the gas pedal as you are driving a car off a ledge to dispose of unwanted or incriminating evidence,you could use it to weigh down the gas pedal as you are driving a car off a ledge to dispose of unwanted or incriminating evidence,brick,brick,1.1882
125,creative,target practice,target practice,brick,brick,1.16806
125,creative,gun range,gun range,brick,brick,1.155
125,creative,you could use them to outline a walkway,you could use them to outline a walkway,brick,brick,1.18883
125,creative,you could draw a face on it and make an imaginary friend,you could draw a face on it and make an imaginary friend,brick,brick,1.1926
125,creative,that allows for all sorts of possibilities  you could buy ice cream with the,that allows for all sorts of possibilities you could buy ice cream with the,brick,brick,1.19179
125,creative,you could ride bikes with the,you could ride bikes with the,brick,brick,1.19312
125,creative,you could watch movies with the,you could watch movies with the,brick,brick,1.19034
125,creative,you could be incredibly lonelywith the,you could be incredibly lonelywith the,brick,brick,0.84727
125,creative,you could pull a Carrot top and use the as a pun in some really corny outdated joke,you could pull a carrot top and use the as a pun in some really corny outdated joke,brick,brick,1.19168
125,creative,you could use it in the saying oh my god he just a,you could use it in the saying oh my god he just a,brick,brick,0.80704
125,creative,it hit him like a ton of is another good one,it hit him like a ton of is another good one,brick,brick,0.80636
125,creative,you could play catch with the,you could play catch with the,brick,brick,1.18786
126,creative,hitting someone with it,hitting someone with it,brick,brick,1.15689
126,creative,build a wall,build a wall,brick,brick,0.8141
126,creative,build a castle,build a castle,brick,brick,0.7941
126,creative,build a bench,build a bench,brick,brick,0.80554
126,creative,building a playpen,building a playpen,brick,brick,1.14972
126,creative,build frame for a canvas,build frame for a canvas,brick,brick,0.80471
127,creative,Use it as a home for ants,use it as a home for ants,brick,brick,0.80714
127,creative,use it as a seat,use it as a seat,brick,brick,0.80916
127,creative,carry it as a weapon,carry it as a weapon,brick,brick,0.81357
127,creative,gut it out and make a purse out of it,gut it out and make a purse out of it,brick,brick,1.02264
127,creative,use it for a tire stopper,use it for a tire stopper,brick,brick,0.80739
127,creative,use it to even out a wobbly table,use it to even out a wobbly table,brick,brick,0.81564
127,creative,use it as a paperweight,use it as a paperweight,brick,brick,1.19117
127,creative,use it as a book holder,use it as a book holder,brick,brick,1.16541
127,creative,hide a hidden camera inside of it,hide a hidden camera inside of it,brick,brick,0.81515
127,creative,use it as a pillow,use it as a pillow,brick,brick,0.94117
127,creative,carry it as a good luck charm,carry it as a good luck charm,brick,brick,0.85173
127,creative,decorate it and use it in your home,decorate it and use it in your home,brick,brick,1.19157
127,creative,play a real game of breaker,play a real game of breaker,brick,brick,0.79647
127,creative,break up the and create jewelry out of it,break up the and create jewelry out of it,brick,brick,0.80803
128,creative,Paper weight,paper weight,brick,brick,1.11712
128,creative,Pet rock,pet rock,brick,brick,1.15246
128,creative,Use as a color sample,use as a color sample,brick,brick,0.80893
128,creative,Loads of amounts of can be used to put out forest fires,loads of amounts of can be used to put out forest fires,brick,brick,1.19236
128,creative,Could be used to represent a skyscraper for an ant hill,could be used to represent a skyscraper for an ant hill,brick,brick,1.19255
128,creative,You can use to exterminate all honey badgers,you can use to exterminate all honey badgers,brick,brick,1.19143
128,creative,you can break the up and make stepping stones out of the chunks of,you can break the up and make stepping stones out of the chunks of,brick,brick,1.19169
128,creative,You could drill a hole in one and wear it as a decorative necklace,you could drill a hole in one and wear it as a decorative necklace,brick,brick,1.19215
128,creative,You and your buddies can get a pickup truck full of and throw them at mailboxes,you and your buddies can get a pickup truck full of and throw them at mailboxes,brick,brick,1.19178
129,creative,art,art,brick,brick,0.83409
129,creative,use it to break things,use it to break things,brick,brick,0.8177300000000001
129,creative,make a toy out of it,make a toy out of it,brick,brick,1.19232
129,creative,a friend of mine used some to raise his bed,a friend of mine used some to raise his bed,brick,brick,1.19221
129,creative,can be used as chalk on concrete,can be used as chalk on concrete,brick,brick,0.81382
129,creative,door stopper,door stopper,brick,brick,0.96106
129,creative,weapon,weapon,brick,brick,0.9628099999999999
130,creative,ladder,ladder,brick,brick,0.80995
130,creative,weapon,weapon,brick,brick,0.9628099999999999
130,creative,door stopper,door stopper,brick,brick,0.96106
130,creative,to hold something down,to hold something down,brick,brick,1.16747
130,creative,building,building,brick,brick,0.40225
130,creative,to write the reddish color will allow u 2 write,to write the reddish color will allow u write,brick,brick,1.19195
130,creative,put it on top of your head to practice balance,put it on top of your head to practice balance,brick,brick,1.18979
130,creative,decoration,decoration,brick,brick,0.65896
130,creative,to break into your car windows if u lock your keys in there,to break into your car windows if u lock your keys in there,brick,brick,0.80741
130,creative,as a hammer,as a hammer,brick,brick,0.80069
131,creative,throwing,throwing,brick,brick,0.8486400000000001
131,creative,building,building,brick,brick,0.40225
131,creative,fire pit,fire pit,brick,brick,1.07354
131,creative,fence,fence,brick,brick,0.67628
131,creative,walkways,walkways,brick,brick,0.63176
131,creative,road,road,brick,brick,0.72088
131,creative,wall,wall,brick,brick,0.58773
131,creative,building a dam,building a dam,brick,brick,0.77858
131,creative,to make steps,to make steps,brick,brick,0.81401
131,creative,steps,steps,brick,brick,0.79018
132,creative,You can use a for a flower pot  cut around inside it and put soil in it,you can use a for a flower pot cut around inside it and put soil in it,brick,brick,0.8084
132,creative,A weight in your bookbag so there is more weight and its almost a workout,a weight in your bookbag so there is more weight and its almost a workout,brick,brick,1.19275
132,creative,You can play extreme catch with it,you can play extreme catch with it,brick,brick,0.80659
132,creative,painting the could be a fun arts and crafts activity,painting the could be a fun arts and crafts activity,brick,brick,1.19167
132,creative,put it at your door to keep it open,put it at your door to keep it open,brick,brick,0.80771
132,creative,Throw it in the swimming pool and playing diving games to see who can go get it,throw it in the swimming pool and playing diving games to see who can go get it,brick,brick,0.80831
132,creative,throw it at a bee hivethen run as fast as you can,throw it at a bee hivethen run as fast as you can,brick,brick,1.1877
132,creative,could use it as a dumbbell and workout with it,could use it as a dumbbell and workout with it,brick,brick,0.8071
132,creative,Use it as a letter of some sort  put it at someone doorstep with a note attached to it,use it as a letter of some sort put it at someone doorstep with a note attached to it,brick,brick,0.80696
132,creative,stand on it with one foot and better your balance,stand on it with one foot and better your balance,brick,brick,1.18719
132,creative,tombstone,tombstone,brick,brick,0.8304
132,creative,imaginary friend/pet,imaginary friendpet,brick,brick,0.93647
132,creative,something to jump over with a skateboard  scooter  etc,something to jump over with a skateboard scooter etc,brick,brick,0.96773
132,creative,get a lot of other and put the one in with them and build a house,get a lot of other and put the one in with them and build a house,brick,brick,1.1918
133,creative,Trebuchet Counterweight,trebuchet counterweight,brick,brick,0.95312
133,creative,Anchor for small object,anchor for small object,brick,brick,1.08763
133,creative,Trebuchet projectile,trebuchet projectile,brick,brick,1.07004
133,creative,sanding block,sanding block,brick,brick,0.93857
133,creative,heat barrier,heat barrier,brick,brick,1.09524
133,creative,walkway crush and run gravel,walkway crush and run gravel,brick,brick,0.80153
133,creative,pencil holder,pencil holder,brick,brick,0.9639
133,creative,hide a key,hide a key,brick,brick,0.82704
133,creative,time capsule,time capsule,brick,brick,0.955
133,creative,walkway material,walkway material,brick,brick,1.11403
133,creative,table,table,brick,brick,0.85037
133,creative,pummel,pummel,brick,brick,1.01028
133,creative,cage,cage,brick,brick,0.8753
133,creative,trap,trap,brick,brick,0.87623
133,creative,artwork,artwork,brick,brick,0.80375
133,creative,sculpture,sculpture,brick,brick,0.70419
133,creative,umbrella stand,umbrella stand,brick,brick,1.1166800000000001
133,creative,forge,forge,brick,brick,0.95543
133,creative,breaking and entering,breaking and entering,brick,brick,0.8045599999999999
133,creative,hammer,hammer,brick,brick,0.8950400000000001
133,creative,mace,mace,brick,brick,1.05526
133,creative,flail,flail,brick,brick,1.076
134,creative,Drop a off a building and see which one is the strongest by seeing which one of the held together better,drop a off a building and see which one is the strongest by seeing which one of the held together better,brick,brick,0.80791
134,creative,weights to help you train for a sport,weights to help you train for a sport,brick,brick,1.19251
134,creative,sculptures,sculptures,brick,brick,0.69773
134,creative,Brickball  just like baseball but with a not a ball,brickball just like baseball but with a not a ball,brick,brick,0.80771
134,creative,traps  if someone breaks in your house a will fall on the criminal and knock he or she out until authorities arrive,traps if someone breaks in your house a will fall on the criminal and knock he or she out until authorities arrive,brick,brick,1.19171
134,creative,everyone throws a up and watch it hit the ground  the biggest hole in the ground wins,everyone throws a up and watch it hit the ground the biggest hole in the ground wins,brick,brick,0.80789
